MSOA Code,MSOA Name,Age - All Ages,Age - 0-15,Age - 16-29,Age - 30-44,Age - 45-64,Age - 65+,Age - Working-age,Households - All Households,Composition - Couple hh with dependent children,Composition - Couple hh without dependent children,Composition - Lone parent hh,Composition - One person hh,Composition - Other hh Types,White,Mixed/multiple ethnic groups,Asian/Asian British,Black/African/Caribbean/Black British,Other ethnic group,BAME,Country of Birth - United Kingdom,Country of Birth - Not United Kingdom,Language - 1+ English as a main language,Language - None have English as main language,Tenure - Owned outright,Tenure - Owned with a mortgage or loan,Tenure - Social rented,Tenure - Private rented,Household spaces with at least one usual resident,Household spaces with no usual residents,Detached,Semi-detached,Terraced (including end-terrace),"Flat, maisonette or apartment",Population Density - Persons per hectare (2012),Median - 2005,Median - 2006,Median - 2007,Median - 2008,Median - 2009,Median - 2010,Median - 2011,Median - 2012,Median - 2013 (p),Sales - 2005,Sales - 2006,Sales - 2007,Sales - 2008,Sales - 2009,Sales - 2010,Sales - 2011,Sales - 2011.1,Sales - 2013(p),Qualifications - No,Qualifications - Level 1,Qualifications - Level 2,Qualifications - Apprenticeship,Qualifications - Level 3,Qualifications - Level 4 and above,Qualifications - Other,Qualifications - Schoolchildren and full-time students: Age 18 and over,Economic Activity - Economically active: Total,Economic Activity - Economically active: Unemployed,Economic Activity - Economically inactive: Total,Economic Activity - Unemployment Rate,Adults in Employment - No adults in employment in hh: With dependent children,Total Mean hh Income,Total Median hh Income,Vehicles - No cars or vans in hh,Vehicles - 1 car or van in hh,Vehicles - 2 cars or vans in hh,Vehicles - 3 cars or vans in hh,Vehicles - 4 or more cars or vans in hh,Vehicles - Sum of all cars or vans in the area,Vehicles - Cars per hh,Borough,Subregion
E02000430,Haringey 034,7417.0,1109.0,1652.0,2606.0,1556.0,494.0,5814.0,3462.0,510.0,839.0,233.0,1291.0,589.0,5881.0,448.0,405.0,430.0,253.0,1536.0,5328.0,2089.0,3183.0,279.0,542.0,982.0,412.0,1442.0,3462.0,132.0,57.0,199.0,526.0,2812.0,113.6177318961591,249950.0,303750.0,324000.0,362500.0,303150.0,366500.0,358750.0,375000.0,445250.0,156.0,194.0,191.0,58.0,92.0,118.0,124.0,116.0,114.0,462.0,290.0,438.0,50.0,546.0,4133.0,389.0,270.0,5109.0,251.0,993.0,4.9128988060285765,68.0,62370.38659464009,49826.05357893072,1600.0,1501.0,311.0,43.0,7.0,2289.0,0.6611785095320624,Haringey,Inner East
E02000431,Haringey 035,6685.0,912.0,1538.0,2363.0,1243.0,629.0,5144.0,3133.0,449.0,767.0,177.0,1146.0,594.0,5542.0,366.0,401.0,236.0,140.0,1143.0,4542.0,2143.0,2813.0,320.0,691.0,811.0,184.0,1407.0,3133.0,120.0,76.0,246.0,468.0,2463.0,109.49335956714215,325000.0,320000.0,389950.0,402500.0,422000.0,388000.0,427000.0,387500.0,535000.0,153.0,199.0,185.0,74.0,97.0,126.0,109.0,125.0,119.0,254.0,217.0,421.0,36.0,476.0,4029.0,340.0,412.0,4519.0,175.0,972.0,3.872538172161983,56.0,71465.85140935851,57100.487366605485,1408.0,1368.0,297.0,46.0,14.0,2160.0,0.6894350462815193,Haringey,Inner East
E02000432,Haringey 036,6454.0,972.0,1668.0,2142.0,1235.0,437.0,5045.0,2879.0,347.0,638.0,298.0,974.0,622.0,4679.0,352.0,370.0,819.0,234.0,1775.0,4284.0,2170.0,2532.0,347.0,357.0,764.0,728.0,986.0,2879.0,270.0,21.0,125.0,496.0,2507.0,120.91808173166635,237500.0,261250.0,297809.0,315000.0,310000.0,322500.0,312500.0,349950.0,371500.0,122.0,140.0,148.0,43.0,55.0,90.0,100.0,97.0,93.0,568.0,330.0,400.0,33.0,449.0,3327.0,375.0,368.0,4209.0,258.0,1099.0,6.129722024233785,129.0,50364.86500579116,40224.19444763519,1702.0,983.0,173.0,18.0,3.0,1398.0,0.4855852726641195,Haringey,Inner East
E02006794,Haringey 037,7306.0,1993.0,1491.0,1910.0,1321.0,591.0,4722.0,2911.0,440.0,291.0,706.0,1014.0,460.0,2913.0,564.0,536.0,2862.0,431.0,4393.0,3400.0,3906.0,1992.0,919.0,183.0,310.0,1401.0,779.0,2911.0,119.0,119.0,242.0,540.0,2125.0,107.10989327949235,180000.0,163500.0,191250.0,196000.0,167500.0,205000.0,196225.0,199950.0,225000.0,56.0,70.0,70.0,48.0,29.0,35.0,16.0,33.0,25.0,1600.0,655.0,687.0,61.0,486.0,1139.0,685.0,472.0,3127.0,476.0,1918.0,15.222257755036777,439.0,22881.73876682406,18361.880622036344,1878.0,865.0,144.0,18.0,6.0,1244.0,0.4273445551356922,Haringey,Inner East
E02000433,Harrow 001,7686.0,1177.0,1165.0,1459.0,1792.0,2093.0,4416.0,3309.0,543.0,672.0,242.0,1080.0,772.0,4624.0,205.0,2268.0,379.0,210.0,3062.0,5036.0,2650.0,2971.0,338.0,1355.0,868.0,364.0,603.0,3309.0,157.0,1110.0,299.0,241.0,1815.0,12.309664756719112,425000.0,382475.0,389950.0,328975.0,305000.0,365000.0,380000.0,375000.0,415000.0,151.0,216.0,237.0,116.0,62.0,100.0,96.0,107.0,123.0,1316.0,664.0,770.0,81.0,574.0,2564.0,540.0,273.0,3687.0,153.0,1602.0,4.149715215622457,81.0,52851.07299256814,42591.54274377566,723.0,1371.0,889.0,221.0,105.0,4271.0,1.2907222725899063,Harrow,Outer West and North West
E02000434,Harrow 002,8588.0,1653.0,1604.0,1729.0,2116.0,1486.0,5449.0,3138.0,637.0,695.0,302.0,774.0,730.0,4252.0,291.0,3072.0,661.0,312.0,4336.0,4997.0,3591.0,2619.0,519.0,1116.0,1026.0,250.0,686.0,3138.0,150.0,613.0,1288.0,190.0,1196.0,44.989045702348804,274975.0,345500.0,330975.0,288850.0,321250.0,305000.0,300000.0,340000.0,357500.0,128.0,132.0,148.0,82.0,76.0,115.0,128.0,115.0,164.0,1145.0,688.0,865.0,110.0,613.0,2866.0,648.0,400.0,4347.0,233.0,1806.0,5.360018403496665,120.0,46514.474672269156,37463.542760244956,684.0,1299.0,871.0,219.0,65.0,3982.0,1.2689611217335883,Harrow,Outer West and North West
E02000435,Harrow 003,7426.0,1408.0,1304.0,1561.0,1767.0,1386.0,4632.0,2728.0,572.0,577.0,311.0,667.0,601.0,3933.0,302.0,2273.0,643.0,275.0,3493.0,4782.0,2644.0,2407.0,321.0,885.0,821.0,527.0,430.0,2728.0,107.0,538.0,1039.0,445.0,813.0,41.930484835067524,259950.0,330000.0,327500.0,390000.0,327000.0,304000.0,335000.0,331000.0,380000.0,111.0,145.0,99.0,69.0,58.0,68.0,56.0,85.0,87.0,1175.0,682.0,864.0,91.0,628.0,1998.0,580.0,330.0,3562.0,240.0,1783.0,6.7377877596855695,155.0,40031.852651507565,32216.94544048952,516.0,1108.0,832.0,205.0,67.0,3674.0,1.346774193548387,Harrow,Outer West and North West
E02000436,Harrow 004,5782.0,1004.0,865.0,896.0,1758.0,1259.0,3519.0,2080.0,499.0,552.0,124.0,406.0,499.0,3275.0,161.0,2057.0,185.0,104.0,2507.0,3911.0,1871.0,1912.0,168.0,977.0,844.0,67.0,168.0,2080.0,53.0,1051.0,763.0,82.0,237.0,12.215163066497247,395000.0,410000.0,455000.0,517750.0,438725.0,512900.0,467500.0,495000.0,465000.0,77.0,125.0,89.0,34.0,54.0,51.0,50.0,53.0,65.0,656.0,452.0,600.0,110.0,510.0,2106.0,344.0,200.0,2980.0,105.0,1185.0,3.523489932885906,25.0,66736.15345267196,53828.28030731044,185.0,704.0,830.0,268.0,93.0,3558.0,1.710576923076923,Harrow,Outer West and North West
E02000437,Harrow 005,8377.0,1627.0,1548.0,1598.0,2145.0,1459.0,5291.0,3082.0,645.0,682.0,380.0,759.0,616.0,4343.0,399.0,2651.0,724.0,260.0,4034.0,5286.0,3091.0,2652.0,430.0,1068.0,1167.0,316.0,475.0,3082.0,91.0,479.0,1567.0,373.0,754.0,62.205513784461154,244500.0,236000.0,280000.0,250000.0,290000.0,304000.0,277500.0,325000.0,302750.0,108.0,159.0,147.0,56.0,83.0,84.0,86.0,79.0,86.0,1224.0,774.0,958.0,179.0,726.0,2243.0,646.0,375.0,4215.0,261.0,1829.0,6.192170818505338,149.0,38885.626945772114,31302.706786611867,663.0,1332.0,803.0,225.0,59.0,3868.0,1.255029201817002,Harrow,Outer West and North West
E02000438,Harrow 006,7910.0,1613.0,1446.0,1590.0,1911.0,1350.0,4947.0,2990.0,659.0,595.0,375.0,807.0,554.0,4320.0,348.0,2379.0,624.0,239.0,3590.0,5174.0,2736.0,2600.0,390.0,903.0,879.0,620.0,509.0,2990.0,97.0,499.0,1011.0,567.0,1009.0,45.59780746831107,231000.0,265000.0,248000.0,264000.0,220000.0,275000.0,250000.0,261250.0,271000.0,107.0,165.0,137.0,92.0,84.0,101.0,72.0,96.0,85.0,1232.0,760.0,822.0,101.0,626.0,2230.0,526.0,319.0,3855.0,324.0,1697.0,8.40466926070039,161.0,38531.63152401547,31020.357249128763,682.0,1336.0,752.0,171.0,49.0,3566.0,1.1926421404682275,Harrow,Outer West and North West
E02000439,Harrow 007,8206.0,1618.0,1889.0,1852.0,1843.0,1004.0,5584.0,2711.0,573.0,514.0,338.0,578.0,708.0,3126.0,301.0,3559.0,927.0,293.0,5080.0,3643.0,4563.0,1935.0,776.0,809.0,884.0,318.0,647.0,2711.0,69.0,90.0,1847.0,156.0,686.0,78.54254818993888,244000.0,250000.0,275000.0,285000.0,250000.0,283000.0,277500.0,305000.0,330000.0,102.0,119.0,113.0,68.0,45.0,38.0,69.0,51.0,51.0,1453.0,733.0,758.0,109.0,613.0,1969.0,953.0,502.0,4282.0,320.0,1834.0,7.473143390938813,158.0,33852.75645160422,27288.449627044567,765.0,1111.0,636.0,161.0,38.0,3053.0,1.1261527111766876,Harrow,Outer West and North West
E02000440,Harrow 008,9569.0,1994.0,1804.0,1975.0,2517.0,1279.0,6296.0,3087.0,857.0,759.0,298.0,461.0,712.0,4043.0,286.0,4389.0,545.0,306.0,5526.0,5583.0,3986.0,2581.0,506.0,1109.0,1388.0,132.0,414.0,3087.0,66.0,399.0,2311.0,126.0,317.0,64.23460175215676,288950.0,301000.0,345000.0,317000.0,290000.0,371250.0,373125.0,370000.0,380000.0,123.0,180.0,130.0,59.0,79.0,92.0,84.0,67.0,83.0,1147.0,887.0,1130.0,154.0,822.0,2734.0,701.0,475.0,5002.0,276.0,2015.0,5.517792882846861,92.0,49983.73134007665,40271.09773471606,364.0,1278.0,1084.0,272.0,89.0,4631.0,1.5001619695497246,Harrow,Outer West and North West
E02000441,Harrow 009,6714.0,1233.0,1059.0,1433.0,1736.0,1253.0,4228.0,2765.0,513.0,596.0,350.0,810.0,496.0,3718.0,255.0,2179.0,433.0,129.0,2996.0,4397.0,2317.0,2465.0,300.0,933.0,848.0,541.0,384.0,2765.0,65.0,770.0,615.0,294.0,1151.0,29.449034633331905,250000.0,269950.0,286000.0,280000.0,290000.0,271250.0,340000.0,307500.0,299950.0,109.0,169.0,132.0,67.0,71.0,90.0,77.0,84.0,81.0,945.0,528.0,758.0,114.0,515.0,2181.0,440.0,249.0,3314.0,200.0,1552.0,6.035003017501508,117.0,45093.74408554071,36313.79236467289,626.0,1197.0,712.0,167.0,63.0,3405.0,1.2314647377938517,Harrow,Outer West and North West
E02000442,Harrow 010,8706.0,1886.0,2027.0,1969.0,1972.0,852.0,5968.0,2532.0,632.0,508.0,300.0,319.0,773.0,2232.0,230.0,5344.0,616.0,284.0,6474.0,3557.0,5149.0,1709.0,823.0,815.0,928.0,121.0,616.0,2532.0,46.0,138.0,1153.0,1004.0,283.0,77.46577746577746,236000.0,249950.0,275000.0,271300.0,249999.0,273550.0,279250.0,291500.0,307000.0,87.0,107.0,105.0,61.0,39.0,76.0,50.0,46.0,42.0,1496.0,800.0,828.0,96.0,638.0,1959.0,1003.0,576.0,4547.0,297.0,1919.0,6.531779195073676,128.0,34196.49639334983,27562.6193128691,504.0,1184.0,643.0,169.0,32.0,3114.0,1.2298578199052133,Harrow,Outer West and North West
E02000443,Harrow 011,9470.0,2194.0,2053.0,2244.0,1931.0,1048.0,6228.0,3203.0,729.0,539.0,498.0,764.0,673.0,3490.0,430.0,3703.0,1393.0,454.0,5980.0,4934.0,4536.0,2440.0,763.0,734.0,1012.0,506.0,873.0,3203.0,126.0,162.0,971.0,1123.0,1073.0,97.5357873210634,220000.0,225000.0,240000.0,246500.0,237325.0,247950.0,250000.0,250000.0,250000.0,128.0,143.0,175.0,88.0,52.0,79.0,83.0,78.0,69.0,1548.0,955.0,954.0,137.0,833.0,1998.0,851.0,589.0,4677.0,429.0,2081.0,9.17254650416934,209.0,31192.366091006108,25166.50131451593,1093.0,1412.0,526.0,142.0,30.0,3018.0,0.9422416484545738,Harrow,Outer West and North West
E02000444,Harrow 012,8499.0,1816.0,1747.0,1883.0,1999.0,1054.0,5629.0,2682.0,698.0,563.0,313.0,461.0,647.0,2333.0,282.0,5077.0,581.0,226.0,6166.0,4006.0,4493.0,1917.0,765.0,877.0,1037.0,89.0,637.0,2682.0,56.0,112.0,1972.0,71.0,583.0,79.1099332906881,249950.0,270000.0,288000.0,315000.0,288000.0,304000.0,298500.0,335000.0,358000.0,111.0,125.0,111.0,50.0,43.0,71.0,54.0,43.0,62.0,1305.0,754.0,829.0,112.0,668.0,2200.0,815.0,489.0,4315.0,273.0,1885.0,6.326767091541136,131.0,38537.557928041104,31025.08419567308,504.0,1158.0,780.0,195.0,45.0,3497.0,1.3038777032065623,Harrow,Outer West and North West
E02000445,Harrow 013,10250.0,2252.0,2212.0,2550.0,2155.0,1081.0,6917.0,3616.0,724.0,654.0,594.0,845.0,799.0,3774.0,450.0,4103.0,1537.0,386.0,6476.0,5091.0,5159.0,2719.0,897.0,821.0,1096.0,535.0,1023.0,3616.0,104.0,174.0,954.0,1055.0,1535.0,83.30002398273243,220000.0,232750.0,249000.0,247000.0,237500.0,205000.0,244000.0,246950.0,249000.0,133.0,208.0,190.0,82.0,62.0,119.0,86.0,75.0,99.0,1501.0,989.0,1001.0,133.0,880.0,2482.0,1012.0,656.0,5273.0,460.0,2249.0,8.723686705860041,287.0,32441.236860141908,26162.610479690575,1229.0,1626.0,595.0,136.0,30.0,3354.0,0.9275442477876106,Harrow,Outer West and North West
E02000447,Harrow 015,7058.0,1394.0,1260.0,1459.0,1917.0,1028.0,4636.0,2453.0,636.0,579.0,248.0,463.0,527.0,3298.0,315.0,2693.0,542.0,210.0,3760.0,4366.0,2692.0,2102.0,351.0,854.0,956.0,201.0,407.0,2453.0,53.0,212.0,1465.0,284.0,544.0,32.98177880314516,250000.0,280000.0,320000.0,340000.0,292475.0,350000.0,365000.0,365000.0,369250.0,94.0,122.0,130.0,57.0,60.0,51.0,72.0,66.0,86.0,796.0,599.0,777.0,135.0,666.0,2240.0,451.0,305.0,3728.0,230.0,1467.0,6.169527896995708,99.0,46297.76421327922,37288.16613481308,422.0,1073.0,713.0,184.0,61.0,3326.0,1.3558907460252752,Harrow,Outer West and North West
E02000448,Harrow 016,6641.0,1281.0,891.0,1357.0,1768.0,1344.0,4016.0,2730.0,628.0,618.0,211.0,775.0,498.0,4630.0,265.0,1447.0,205.0,94.0,2011.0,4823.0,1818.0,2511.0,219.0,1154.0,885.0,230.0,418.0,2730.0,65.0,996.0,562.0,272.0,964.0,39.37685287449863,382500.0,357000.0,472475.0,349950.0,357500.0,489000.0,607500.0,470000.0,427500.0,124.0,139.0,124.0,100.0,70.0,97.0,76.0,75.0,82.0,562.0,414.0,659.0,82.0,537.0,2750.0,356.0,191.0,3363.0,141.0,1254.0,4.192685102586976,66.0,64973.08169912246,52401.48449887128,517.0,1199.0,790.0,164.0,60.0,3533.0,1.2941391941391942,Harrow,Outer West and North West
E02000449,Harrow 017,8137.0,1542.0,1921.0,1770.0,1931.0,973.0,5622.0,2531.0,541.0,513.0,341.0,445.0,691.0,2175.0,243.0,4955.0,554.0,210.0,5962.0,3464.0,4673.0,1756.0,775.0,734.0,731.0,452.0,551.0,2531.0,31.0,112.0,759.0,1210.0,481.0,91.53779133086474,245000.0,247000.0,275000.0,253750.0,250000.0,285000.0,281250.0,305000.0,320000.0,70.0,77.0,72.0,36.0,44.0,39.0,32.0,40.0,32.0,1614.0,771.0,801.0,87.0,665.0,1740.0,917.0,590.0,4296.0,314.0,1838.0,7.309124767225327,139.0,31663.66198981277,25542.41063669135,651.0,1081.0,606.0,149.0,44.0,2938.0,1.1608060055314104,Harrow,Outer West and North West
E02000451,Harrow 019,6550.0,1177.0,1155.0,1330.0,1790.0,1098.0,4275.0,2341.0,591.0,587.0,171.0,482.0,510.0,3039.0,254.0,2814.0,313.0,130.0,3511.0,4049.0,2501.0,2082.0,259.0,992.0,945.0,49.0,297.0,2341.0,47.0,350.0,1465.0,167.0,406.0,41.33316658329165,290000.0,315000.0,355000.0,337500.0,302000.0,382625.0,363700.0,377000.0,420400.0,115.0,117.0,108.0,48.0,61.0,74.0,59.0,53.0,73.0,662.0,467.0,716.0,120.0,591.0,2446.0,371.0,336.0,3439.0,149.0,1390.0,4.332654841523699,33.0,57631.804250620604,46460.430840094356,365.0,1032.0,715.0,177.0,52.0,3251.0,1.388722768047843,Harrow,Outer West and North West
E02000452,Harrow 020,8218.0,1521.0,2077.0,2476.0,1421.0,723.0,5974.0,3039.0,622.0,631.0,290.0,770.0,726.0,3411.0,376.0,3404.0,736.0,291.0,4807.0,3938.0,4280.0,2284.0,755.0,630.0,856.0,133.0,1366.0,3039.0,78.0,95.0,837.0,359.0,1825.0,73.57936860827034,195500.0,200000.0,219000.0,237000.0,225000.0,235000.0,229000.0,227000.0,230500.0,150.0,200.0,189.0,103.0,63.0,84.0,64.0,73.0,86.0,845.0,602.0,779.0,103.0,679.0,2812.0,877.0,561.0,4777.0,327.0,1594.0,6.845300397739167,127.0,38154.56891206689,30719.609139004784,1129.0,1403.0,403.0,81.0,23.0,2551.0,0.8394208621256992,Harrow,Outer West and North West
E02000453,Harrow 021,7620.0,1532.0,1588.0,1936.0,1705.0,859.0,5229.0,2800.0,639.0,611.0,265.0,690.0,595.0,3284.0,435.0,3015.0,647.0,239.0,4336.0,4152.0,3468.0,2230.0,570.0,772.0,984.0,180.0,781.0,2800.0,111.0,129.0,897.0,660.0,1224.0,74.67117988394584,240000.0,257500.0,235000.0,259622.0,249999.0,249475.0,249974.5,226500.0,248250.0,107.0,144.0,145.0,81.0,61.0,78.0,90.0,154.0,96.0,769.0,540.0,632.0,81.0,632.0,2730.0,704.0,467.0,4179.0,237.0,1518.0,5.6712132089016505,117.0,40717.83380937346,32772.51253441552,776.0,1325.0,585.0,94.0,20.0,2862.0,1.0221428571428572,Harrow,Outer West and North West
E02000454,Harrow 022,7082.0,1505.0,1015.0,1458.0,1932.0,1172.0,4405.0,2550.0,778.0,618.0,211.0,464.0,479.0,4054.0,241.0,2516.0,174.0,97.0,3028.0,4976.0,2106.0,2307.0,243.0,1057.0,1157.0,93.0,222.0,2550.0,46.0,577.0,1547.0,177.0,295.0,45.18475971663795,310000.0,345000.0,386250.0,360000.0,352500.0,402500.0,395000.0,448975.0,470000.0,93.0,135.0,116.0,71.0,66.0,86.0,80.0,86.0,87.0,629.0,505.0,794.0,127.0,592.0,2605.0,325.0,254.0,3633.0,155.0,1444.0,4.266446462978255,53.0,64744.015274631405,52216.10859816842,306.0,1041.0,967.0,199.0,37.0,3728.0,1.4619607843137254,Harrow,Outer West and North West
E02000455,Harrow 023,8135.0,1329.0,2049.0,2267.0,1499.0,991.0,5815.0,3306.0,595.0,724.0,322.0,991.0,674.0,3288.0,396.0,3484.0,698.0,269.0,4847.0,3901.0,4234.0,2597.0,709.0,718.0,779.0,459.0,1224.0,3306.0,105.0,202.0,701.0,357.0,2151.0,66.11724585904514,224750.0,219975.0,246250.0,248250.0,235000.0,245000.0,238000.0,250000.0,250000.0,142.0,180.0,182.0,86.0,75.0,89.0,79.0,73.0,108.0,809.0,573.0,702.0,56.0,677.0,3276.0,713.0,617.0,4557.0,301.0,1770.0,6.605222734254992,118.0,40966.39346611949,32973.66366492301,1290.0,1471.0,456.0,74.0,15.0,2669.0,0.8073200241984271,Harrow,Outer West and North West
E02000456,Harrow 024,7059.0,1397.0,1421.0,1760.0,1615.0,866.0,4796.0,2512.0,599.0,549.0,266.0,565.0,533.0,3252.0,330.0,2701.0,581.0,195.0,3807.0,3994.0,3065.0,2055.0,457.0,684.0,905.0,244.0,609.0,2512.0,86.0,99.0,996.0,731.0,771.0,76.32631010264723,243750.0,255250.0,312125.0,268000.0,270500.0,323500.0,316000.0,310000.0,341250.0,80.0,124.0,112.0,68.0,44.0,60.0,63.0,69.0,72.0,748.0,588.0,677.0,71.0,639.0,2397.0,542.0,396.0,3818.0,225.0,1433.0,5.893137768465165,110.0,41675.35113046528,33547.39971498049,652.0,1222.0,520.0,88.0,30.0,2651.0,1.0553343949044587,Harrow,Outer West and North West
E02000457,Harrow 025,6314.0,1285.0,1072.0,1313.0,1624.0,1020.0,4009.0,2200.0,563.0,543.0,186.0,409.0,499.0,2698.0,216.0,2815.0,402.0,183.0,3616.0,3710.0,2604.0,1856.0,344.0,829.0,828.0,120.0,395.0,2200.0,67.0,302.0,1529.0,34.0,402.0,54.62068965517241,270000.0,295250.0,345000.0,309950.0,319500.0,350000.0,370000.0,351500.0,423000.0,85.0,110.0,105.0,45.0,56.0,43.0,60.0,53.0,58.0,645.0,534.0,697.0,105.0,538.0,2035.0,475.0,326.0,3185.0,179.0,1390.0,5.620094191522763,69.0,49085.03088141264,39543.809100613296,407.0,989.0,630.0,141.0,33.0,2818.0,1.280909090909091,Harrow,Outer West and North West
E02000459,Harrow 027,8235.0,1835.0,1627.0,2097.0,1759.0,917.0,5483.0,3159.0,688.0,553.0,434.0,900.0,584.0,2882.0,454.0,3562.0,1022.0,315.0,5353.0,4053.0,4182.0,2336.0,823.0,666.0,867.0,622.0,891.0,3159.0,99.0,188.0,643.0,778.0,1649.0,71.0486828942981,229950.0,215000.0,231475.0,190937.5,181455.0,221500.0,242000.0,205000.0,227000.0,127.0,125.0,142.0,170.0,171.0,84.0,89.0,94.0,103.0,1052.0,739.0,786.0,82.0,696.0,2225.0,820.0,509.0,4207.0,317.0,1746.0,7.535060613263608,201.0,34071.0157919081,27462.53499651167,1121.0,1438.0,474.0,101.0,25.0,2811.0,0.8898385565052231,Harrow,Outer West and North West
E02000460,Harrow 028,6518.0,1623.0,1342.0,1545.0,1394.0,614.0,4281.0,2189.0,570.0,356.0,405.0,458.0,400.0,2021.0,314.0,3063.0,956.0,164.0,4497.0,3421.0,3097.0,1608.0,581.0,422.0,621.0,666.0,427.0,2189.0,39.0,80.0,506.0,874.0,768.0,77.05807643459185,227000.0,218000.0,247000.0,259975.0,209000.0,241500.0,225500.0,232500.0,248000.0,61.0,80.0,101.0,46.0,58.0,52.0,57.0,69.0,55.0,937.0,675.0,705.0,74.0,523.0,1415.0,566.0,359.0,3091.0,263.0,1527.0,8.50857327725655,164.0,32466.049698658026,26182.401395188583,646.0,1017.0,433.0,72.0,21.0,2198.0,1.0041114664230242,Harrow,Outer West and North West
E02000461,Harrow 029,6947.0,1415.0,1583.0,1801.0,1390.0,758.0,4774.0,2556.0,544.0,613.0,184.0,788.0,427.0,3884.0,331.0,2154.0,392.0,186.0,3063.0,4144.0,2803.0,2191.0,365.0,642.0,782.0,128.0,840.0,2556.0,137.0,345.0,468.0,416.0,1464.0,26.9045830202855,278000.0,300000.0,313000.0,270000.0,265000.0,320000.0,316500.0,319950.0,320000.0,146.0,209.0,168.0,69.0,67.0,76.0,68.0,81.0,89.0,570.0,514.0,656.0,72.0,568.0,2638.0,514.0,385.0,3636.0,174.0,1509.0,4.785478547854786,71.0,55234.485714907925,44520.360033922065,529.0,1340.0,523.0,126.0,38.0,2927.0,1.1451486697965572,Harrow,Outer West and North West
E02000462,Harrow 030,6632.0,1439.0,1321.0,1515.0,1512.0,845.0,4348.0,2210.0,527.0,424.0,226.0,489.0,544.0,2156.0,322.0,3299.0,673.0,182.0,4476.0,3208.0,3424.0,1607.0,603.0,627.0,796.0,139.0,609.0,2210.0,80.0,133.0,1030.0,522.0,604.0,67.64058435061037,221250.0,240000.0,250000.0,250000.0,243975.0,276500.0,250000.0,252500.0,305000.0,84.0,113.0,116.0,57.0,42.0,58.0,65.0,62.0,49.0,934.0,595.0,699.0,82.0,589.0,1577.0,717.0,389.0,3365.0,240.0,1411.0,7.13224368499257,86.0,35547.19767078436,28639.9492937739,648.0,982.0,444.0,117.0,19.0,2304.0,1.0425339366515838,Harrow,Outer West and North West
E02000463,Harrow 031,8429.0,2043.0,1656.0,1812.0,2077.0,841.0,5545.0,2788.0,727.0,556.0,438.0,538.0,529.0,3129.0,368.0,3596.0,1063.0,273.0,5300.0,4659.0,3770.0,2114.0,674.0,611.0,1061.0,586.0,480.0,2788.0,53.0,89.0,1130.0,1064.0,557.0,91.63616792249731,240000.0,245000.0,252000.0,249975.0,239950.0,274000.0,250000.0,260750.0,273000.0,103.0,143.0,127.0,46.0,53.0,56.0,59.0,50.0,51.0,1211.0,943.0,921.0,151.0,707.0,1635.0,818.0,475.0,4160.0,328.0,1849.0,7.884615384615384,190.0,33593.52353026393,27081.683406516604,639.0,1252.0,691.0,165.0,41.0,3302.0,1.1843615494978479,Harrow,Outer West and North West
E02006795,Harrow 032,8124.0,1719.0,1553.0,1880.0,1961.0,1011.0,5394.0,2639.0,749.0,579.0,240.0,449.0,622.0,2480.0,280.0,4691.0,471.0,202.0,5644.0,4005.0,4119.0,1959.0,680.0,844.0,1079.0,69.0,615.0,2639.0,54.0,73.0,726.0,1446.0,447.0,84.41155159921333,247100.0,249950.0,285000.0,281000.0,250000.0,284975.0,290000.0,299975.0,309950.0,105.0,159.0,129.0,83.0,52.0,60.0,50.0,68.0,59.0,925.0,738.0,826.0,123.0,733.0,2282.0,778.0,452.0,4180.0,242.0,1747.0,5.7894736842105265,85.0,39658.22026535794,31918.933305489143,500.0,1218.0,724.0,149.0,48.0,3316.0,1.2565365668813944,Harrow,Outer West and North West
E02006882,Harrow 033,14174.0,2546.0,3130.0,2843.0,3652.0,2003.0,9625.0,4342.0,991.0,1059.0,431.0,601.0,1260.0,3847.0,419.0,8545.0,1031.0,332.0,10327.0,6747.0,7427.0,3297.0,1045.0,1608.0,1725.0,166.0,727.0,4342.0,61.0,135.0,2776.0,975.0,517.0,67.06921667214887,270000.0,285000.0,328475.0,315000.0,288000.0,330000.0,315000.0,347000.0,366000.0,133.0,150.0,130.0,95.0,79.0,73.0,79.0,75.0,76.0,2146.0,1389.0,1483.0,193.0,1192.0,3885.0,1340.0,923.0,7637.0,461.0,3120.0,6.036401728427393,134.0,39680.999350271166,31937.10208308978,675.0,1814.0,1366.0,380.0,107.0,6150.0,1.416397973284201,Harrow,Outer West and North West
E02000464,Havering 001,6451.0,1405.0,1090.0,1255.0,1550.0,1151.0,3895.0,2597.0,487.0,522.0,384.0,836.0,368.0,5741.0,119.0,183.0,376.0,32.0,710.0,5876.0,575.0,2531.0,66.0,741.0,810.0,817.0,174.0,2597.0,70.0,229.0,748.0,1084.0,421.0,11.160813371805158,162000.0,168250.0,190000.0,192750.0,158000.0,168000.0,182000.0,180000.0,185500.0,67.0,92.0,123.0,74.0,71.0,54.0,53.0,51.0,68.0,1865.0,860.0,797.0,134.0,516.0,635.0,239.0,152.0,2923.0,275.0,1485.0,9.408142319534726,186.0,30039.62357536067,24276.84920428684,772.0,1098.0,562.0,125.0,40.0,2782.0,1.071236041586446,Havering,Outer East and North East
